Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Libya,LBY,Population density (people per sq. km of land area),EN.POP.DNST,,0.851399229,0.881374109,0.913404072,0.947875581,0.985090421,1.025087807,1.06782284,1.113310297,1.161563818,1.212547598,1.266323016,1.322783227,1.381471862,1.441790468,1.503312798,1.565577367,1.628628505,1.693108994,1.759965105,1.829720268,1.902645578,1.978047672,2.054337497,2.129371881,2.201587347,2.270250747,2.335681485,2.398609864,2.460267456,2.521489139,2.582630688,2.643239142,2.702486445,2.759172852,2.812552144,2.862208873,2.908718756,2.953487843,2.998468918,3.045052116,3.09356309,3.143485797,3.194327495,3.245253873,3.295528377,3.345688078,3.395652841,3.443370426,3.486129329,3.522320038,3.55060925,3.572382555,3.5920519,3.615738773,3.647723269,3.689693897,3.740025234,3.795632381,,
St. Lucia,LCA,Population density (people per sq. km of land area),EN.POP.DNST,,148.7147541,150.6409836,152.804918,155.1409836,157.5967213,160.1885246,162.8934426,165.6311475,168.1918033,170.5163934,172.5360656,174.2786885,175.9344262,177.6901639,179.7163934,182.0770492,184.7295082,187.5409836,190.3868852,193.1508197,195.7868852,198.3409836,200.9245902,203.757377,206.957377,210.5721311,214.5180328,218.6344262,222.6032787,226.2622951,229.5,232.3934426,235.0967213,237.8409836,240.7704918,243.9901639,247.3983607,250.8540984,254.0901639,256.9327869,259.3098361,261.2983607,263.1639344,265.2721311,267.8967213,271.1163934,274.8180328,278.7065574,282.3295082,285.3852459,287.7770492,289.5836066,291.004918,292.2885246,293.6491803,295.1213115,296.647541,298.1786885,,
Latin America & Caribbean,LCN,Population density (people per sq. km of land area),EN.POP.DNST,,11.25535512,11.5677527,11.88806377,12.21363982,12.54308722,12.87588098,13.21202102,13.55173511,13.89506068,14.24225122,14.59329502,14.94775858,15.30625232,15.66911339,16.03642344,16.40839065,16.78451066,17.16587243,17.55283323,17.94602812,18.34500378,18.74934363,19.15735307,19.56698249,19.97664718,20.38554859,20.79360307,21.20072671,21.6071228,22.01295668,22.41711,22.81928711,23.21988918,23.61882025,24.01592133,24.41161184,24.80457282,25.23043053,25.61359422,25.98962691,26.35782549,26.7197114,27.07346857,27.42227967,27.76720266,28.1081735,28.44514434,28.77906136,29.11068288,29.43513119,29.76411426,30.09193024,30.41973867,30.73955724,31.05393313,31.36269766,31.66537832,31.96130258,,
Least developed countries: UN classification,LDC,Population density (people per sq. km of land area),EN.POP.DNST,,13.84890417,14.17454645,14.51258127,14.86517728,15.2335632,15.61913545,16.02064588,16.43352039,16.8514692,17.27032553,17.68828677,18.1076671,18.53305822,18.97156848,19.42780761,19.90323639,20.39752481,20.90972882,21.43790894,21.9809007,22.53892307,23.11356428,23.70659599,24.32032047,24.95653977,25.61506592,26.29579117,27.0005252,27.73145426,28.48959559,29.27667398,30.09086306,30.9252921,31.78299531,32.63308038,33.48423494,34.3389054,35.20352624,36.08761986,36.99712547,37.93651273,38.90241641,39.88905116,40.89203396,41.89764582,42.90750744,43.92567109,44.95894519,46.01511205,47.09948444,48.21663511,49.36534516,50.54369689,51.75009033,52.98328096,54.24313284,55.52974147,56.8413289,,
Low income,LIC,Population density (people per sq. km of land area),EN.POP.DNST,,11.74599152,12.00954933,12.28259094,12.56920406,12.87220863,13.192607,13.52908419,13.87933042,14.23994825,14.60845059,14.98404634,15.36739376,15.75918736,16.16118922,16.57377162,16.99744521,17.43245861,17.876909,18.32812737,18.78475908,19.24656594,19.71602446,20.19790516,20.69858895,21.22314584,21.772319,22.34625362,22.94850657,23.58307776,24.25219935,24.95925989,25.70231243,26.47168246,27.25393679,28.03993674,28.82553108,29.61499735,30.41793496,31.24832919,32.11625173,33.02395968,33.96804068,34.94643978,35.9535914,36.98596638,38.04475957,39.13016243,40.2348484,41.34943216,42.4655728,43.58425402,44.70883941,45.84769896,47.01840825,48.22226867,49.46503214,50.74533129,52.0668028,,
Liechtenstein,LIE,Population density (people per sq. km of land area),EN.POP.DNST,,105.58125,108.05625,110.74375,113.55,116.55625,119.7,123.06875,126.46875,129.7875,132.9125,135.8,138.44375,141.01875,143.64375,146.4875,149.56875,152.8,156.09375,159.11875,161.74375,163.9875,165.85,167.43125,168.975,170.55,172.24375,173.98125,175.80625,177.80625,179.93125,182.24375,184.70625,187.34375,190.1625,193,195.925,198.9375,201.94375,204.80625,207.4,209.7,211.74375,213.59375,215.325,216.95625,218.5625,220.10625,221.69375,223.29375,224.9625,226.83125,228.84375,230.8375,232.64375,234.1875,235.3625,236.25,236.9375,,
Sri Lanka,LKA,Population density (people per sq. km of land area),EN.POP.DNST,,161.2444108,165.0801945,168.9923617,173.0182587,177.1778026,181.480944,185.8977834,190.3619837,194.784819,199.1028544,203.2821081,207.3390368,211.3225323,215.3075267,219.3453357,223.4555733,227.6111465,231.7603253,235.8294052,239.7677244,243.5469782,247.1887578,250.7518897,254.3212725,257.9537554,261.6625578,265.4114495,269.1466911,272.7914687,276.2840536,279.6321001,282.8387976,285.8367565,288.5421304,290.9091373,292.8924892,294.5447297,296.0388933,297.6125658,299.4355127,301.57439,303.9783448,306.5545686,309.1556849,311.6725881,314.0802424,316.4095679,318.6730027,320.897911,323.1021687,325.2857598,325.7056291,328.2570563,331.3347154,334.396428,338.1119439,341.9550311,345.558922,,
Lower middle income,LMC,Population density (people per sq. km of land area),EN.POP.DNST,,40.83367923,41.76143143,42.71815514,43.70125319,44.70870652,45.74056946,46.79748252,47.8804327,48.99066771,50.12931327,51.29743982,52.49623733,53.72739819,54.99296965,56.29450135,57.63182292,59.00501386,60.41891416,61.87932335,63.38953088,64.95257925,66.55925526,68.20766342,69.88773826,71.58982551,73.31338765,75.05715034,76.817167,78.58949739,80.45776289,82.23303799,84.01679,85.79603455,87.5940674,89.3674608,91.15029609,92.93939268,94.72793975,96.50832603,98.34902798,100.1191005,101.8891906,103.6601114,105.4415251,107.2208512,109.0081636,110.8057662,112.6140402,114.4297208,116.2655139,118.1041571,119.9304133,121.7697877,123.6134261,125.4681774,127.3292753,129.1931143,131.0607016,,
Low & middle income,LMY,Population density (people per sq. km of land area),EN.POP.DNST,,24.78701577,25.25221836,25.84997734,26.45303771,27.075477,27.73794894,28.39926864,29.07981608,29.78746074,30.51338087,31.25508857,31.98702866,32.71877345,33.44585431,34.15870132,34.86598573,35.56864794,36.2837592,37.01594574,37.75879381,38.52344504,39.32535783,40.14031232,40.9562125,41.78812061,42.64401035,43.52343307,44.41139509,45.29419998,46.18781698,47.05363276,47.90348457,48.74394031,49.58331254,50.41086139,51.23471231,52.05680572,52.88600732,53.68361799,54.49155598,55.28117988,56.06765616,56.85169045,57.63750946,58.42595538,59.21773048,60.00975342,60.80991646,61.6196455,62.43208385,63.2534515,64.08139011,64.92043505,65.76450978,66.61134378,67.46501094,68.32184996,69.17140073,,
Lesotho,LSO,Population density (people per sq. km of land area),EN.POP.DNST,,28.09255599,28.62766798,29.18501318,29.76821476,30.37898551,31.02088274,31.69542161,32.4006917,33.13270751,33.89084321,34.67108037,35.47743742,36.32667984,37.24094203,38.2342556,39.3122859,40.46561265,41.67332016,42.90734519,44.14542161,45.38204875,46.6194664,47.85006588,49.06755599,50.2678195,51.43913043,52.58214756,53.72187088,54.89337945,56.11814888,57.39588274,58.70503953,60.02094862,61.30843215,62.53616601,63.71182477,64.82358366,65.79433465,66.52605402,66.95665349,67.05335968,66.85866271,66.48050066,66.07180501,65.74815547,65.54476285,65.44538867,65.45220685,65.55108696,65.73059947,66.00088933,66.3698946,66.81551383,67.30688406,67.82019104,68.3465415,68.88708827,69.43781291,,
Late-demographic dividend,LTE,Population density (people per sq. km of land area),EN.POP.DNST,,24.67668392,25.00538729,25.58818195,26.16131315,26.7507507,27.40192114,28.03412341,28.68405302,29.36697827,30.06498403,30.77501383,31.44757834,32.09838342,32.71736073,33.28595428,33.82026095,34.31983854,34.81832843,35.32149636,35.81518337,36.3215639,36.87660212,37.43089858,37.96512221,38.51525505,39.09807687,39.71309238,40.33100598,40.92908221,41.49533442,42.0352186,42.487252,42.96455136,43.43266621,43.91695953,44.35181421,44.77917352,45.18762328,45.56328653,45.93382172,46.26596534,46.57766702,46.88247452,47.18382146,47.48826127,47.79416164,48.09000616,48.39056462,48.69589689,48.98755177,49.27956614,49.57405121,49.87304307,50.17785264,50.48201065,50.79655565,51.11374995,51.39030576,,
Lithuania,LTU,Population density (people per sq. km of land area),EN.POP.DNST,,45.04706445,45.68203574,46.25,46.8283344,47.40666879,47.99058711,48.57051691,49.12013401,49.57436184,50.0907626,50.71858647,51.27029355,51.76193363,52.2318762,52.67472878,53.10567964,53.52641991,53.9169432,54.20934907,54.45440332,54.76941608,55.15601468,55.60293555,56.06581047,56.54982451,57.09818124,57.69570836,58.31284301,58.77879706,58.99550096,59.09594767,59.03181238,58.75260051,58.34626675,57.89888322,57.46032227,57.03792278,56.62621251,56.22587747,55.83178047,55.373612,54.93087109,54.48648692,53.87803127,53.00778558,52.1682993,51.55223357,51.02881532,50.46535301,49.4181412,48.31533087,47.67165087,47.19088951,46.80553871,46.36727853,45.78766499,45.15186156,44.72307577,,
Luxembourg,LUX,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.5473251,181.6975309,183.6111111,185.8559671,188.5164609,191.4230453,194.500823,197.5279835,201.090535,204.8489712,208.6226337,213.3115226,218.4962963,223.6049383,228.9378601,234.4049383,239.5119342,245.4057613,250.1851852,,
Latvia,LVA,Population density (people per sq. km of land area),EN.POP.DNST,,34.6112451,35.07598559,35.54760756,36.02519455,36.4319088,36.71002958,36.9994855,37.3596212,37.67401441,37.93112097,38.20806804,38.51813621,38.84203164,39.18557464,39.49016014,39.72906618,39.95551161,40.16208438,40.29122452,40.38364203,40.50776577,40.69522156,40.93528523,41.19311531,41.46364718,41.80159496,42.23073831,42.66245418,42.87984758,42.81868609,42.61658306,42.03386004,41.21309987,40.52900444,39.95523765,39.50771692,39.115875,38.74877745,38.43465757,38.0659522,37.57749636,37.14343308,36.78620754,36.3869375,35.99586734,35.66719669,35.37727451,35.00742758,34.44305243,33.70107648,33.1142926,32.71661306,32.36287184,32.06468318,31.80326472,31.51394339,31.23589579,30.99347057,,
"Macao SAR, China",MAC,Population density (people per sq. km of land area),EN.POP.DNST,,8523.1,8809.15,9212.25,9678.05,10161.4,10659.6,11170.9,11650,12041.95,12309.7,12436.9,12438.35,12347.35,12214.25,12081.4,11953.75,11833.9,11758.55,11772,11903.55,12168.65,12557.9,13046.55,13595.9,14175.15,14779.55,15409,16038.65,16639.15,17190.4,17681.3,18115.55,18509.95,18889.9,19275.65,19668.65,20067.6,20480.8,20919.15,21389.1,16843.76985,16622.99971,17043.14785,16842.75029,17244.92887,17265.69993,17277.77352,17645.17077,17844.06751,18121.85168,18422.47486,18864.18054,19055.1817,19478.81207,19805.42788,20159.0792,20479.76999,20777.50026,,
St. Martin (French part),MAF,Population density (people per sq. km of land area),EN.POP.DNST,,73.32720588,74.92647059,76.89338235,79.19117647,82.13235294,86.12132353,90.44117647,95.45955882,100.3492647,105,109.2647059,113.1617647,117.0588235,121.4522059,126.4889706,133.1985294,141.875,150.5514706,157.2977941,161.2316176,159.5220588,153.8419118,152.4632353,166.5625,203.3272059,267.6286765,354.3198529,448.125,527.9779412,579.4117647,596.4889706,584.7610294,555.1470588,523.6029412,502.2242647,493.5477941,494.6507353,503.5294118,516.8382353,531.8933824,548.7683824,568.1985294,589.2095588,610.0367647,629.5588235,647.7389706,664.2830882,678.0330882,687.0772059,690.8455882,688.3455882,680.3125,670.0919118,662.0404412,659.1544118,662.9595588,672.0588235,,,
Morocco,MAR,Population density (people per sq. km of land area),EN.POP.DNST,,28.47735135,29.33836985,30.19765874,31.04729354,31.88189049,32.70007169,33.50367657,34.29509567,35.07828785,35.85771161,36.63324148,37.40845768,38.19968183,39.01667936,39.87489133,40.77715438,41.72102397,42.70618418,43.73054448,44.79052655,45.88777728,47.01772126,48.16286354,49.30011875,50.41252521,51.49077974,52.53697513,53.55947121,54.57230338,55.58472328,56.59960565,57.61014116,58.60453283,59.56638584,60.48453955,61.35665024,62.18814923,62.98553215,63.75870267,64.51642169,65.26177459,65.99768765,66.73287923,67.47751288,68.24010979,69.02236836,69.82673762,70.66280753,71.54175891,72.47006274,73.45249832,74.48330271,75.54490925,76.6129218,77.66883935,78.70557024,79.72505938,80.72851893,,
Monaco,MCO,Population density (people per sq. km of land area),EN.POP.DNST,,11404,11519.5,11584,11618,11641,11652.5,11646,11652,11673,11742,11860.5,12025.5,12219.5,12418,12599,12762,12904.5,13043.5,13197,13372.5,13581,13813.5,14048.5,14255,14416,14520.5,14584,14614.5,14652.5,14719,14811,14932.5,15073,15217.5,15358,15497.5,15640,15778,15922,16073.5,16235,16403,16576.5,16750,16921.5,17095,17262.5,17436,17613,17806,18012,18230,18450.5,18661,18859,19035,19196,,,
Moldova,MDA,Population density (people per sq. km of land area),EN.POP.DNST,,72.89744662,74.5484725,76.11558157,77.62667642,79.05385446,80.39708085,81.65632076,82.83164385,84.00696694,85.18229003,86.3855854,87.61685303,88.8201484,89.96749922,90.97488417,91.89835232,92.68188943,93.43745428,94.19301912,95.03253562,95.95600376,96.93541645,97.94283624,98.95025604,99.90169645,100.7971575,101.6646463,102.4202111,103.0078726,103.4276309,103.6514787,103.7074581,103.2797443,103.0085485,102.6282546,102.4229499,102.0803283,102.0746165,101.9499252,101.8136644,101.5862381,101.3512554,101.1014735,100.816485,100.536464,100.2574233,100.0253768,99.83513768,99.70919344,99.74856207,99.69090529,99.64309858,99.54702789,99.52102275,98.74002856,97.61277737,95.97512802,94.26443028,94.01888041,
Madagascar,MDG,Population density (people per sq. km of land area),EN.POP.DNST,,8.982302163,9.204015201,9.434121471,9.672875469,9.920586718,10.17745125,10.44386629,10.72061251,11.00856519,11.30843106,11.62061079,11.94521443,12.28226261,12.63159886,12.99313203,13.36700657,13.75342023,14.15245383,14.56421226,14.98874196,15.42687519,15.87875125,16.34329711,16.81891529,17.30490594,17.80121746,18.30958146,18.83343364,19.3772707,19.94468652,20.53653919,21.15303504,21.79636826,22.46886371,23.17192283,23.90667538,24.67217044,25.46478488,26.27939781,27.11216081,27.96184613,28.82882863,29.71272999,30.61353819,31.53132029,32.46598514,33.41735736,34.38537848,35.37008116,36.3717715,37.3739324,38.40981961,39.4658869,40.54638536,41.65364043,42.78855277,43.95073909,45.13985562,,
Maldives,MDV,Population density (people per sq. km of land area),EN.POP.DNST,,307.75,316.35,325.17,333.9033333,342.3933333,350.4533333,358.26,366.3033333,375.2733333,385.6366667,397.6733333,411.18,425.67,440.3466667,454.7233333,468.5433333,482.1033333,495.9333333,510.92,527.5733333,546.08,566.17,587.48,609.5,631.79,654.2133333,676.76,699.2833333,721.7,743.86,765.8366667,787.55,808.6833333,828.6266667,847.13,863.9433333,879.4733333,894.85,911.7566667,931.3266667,954.3533333,980.62,1008.943333,1037.55,1065.36,1091.623333,1117.23,1144.84,1177.993333,1219.113333,1268.316667,1324.123333,1385.31,1450.05,1516.383333,1585.043333,1654.673333,1718.986667,,
Middle East & North Africa,MEA,Population density (people per sq. km of land area),EN.POP.DNST,,9.625798417,9.891569862,10.16380258,10.44613803,10.73742338,11.03734001,11.35238668,11.67145561,11.99901668,12.33473487,12.67632785,13.02421802,13.38760127,13.7632858,14.15589454,14.56698491,14.99711836,15.45016074,15.93289475,16.44618051,16.98980174,17.56218775,18.1569583,18.76398497,19.38075275,20.00224866,20.62759386,21.25068968,21.86426423,22.64474699,23.25324788,23.66387877,24.23853272,24.79768088,25.48464216,26.01413482,26.53528391,27.04747712,27.56367808,28.0883466,28.62017219,29.16042775,29.71732574,30.29945333,30.91285499,31.56051667,32.23982719,32.94298781,33.66854749,34.38437238,35.0995115,35.81492821,36.52865915,37.23738294,37.94030914,38.63313059,39.31541608,39.99771209,,
Mexico,MEX,Population density (people per sq. km of land area),EN.POP.DNST,,20.04478304,20.67713624,21.3289277,22.00214975,22.69803904,23.41610484,24.15504926,24.91420664,25.69267677,26.48914067,27.30336326,28.13341032,28.97415211,29.81908177,30.66331593,31.50399444,32.34131691,33.17722627,34.01522519,34.85756938,35.70442861,36.55374572,37.40286479,38.24822192,39.08716016,39.91825819,40.74183029,41.55905296,42.37193909,43.1817341,43.9891062,44.79288973,45.5903907,46.37794182,47.15310836,47.91637851,48.66946269,49.41295867,50.14780833,50.8757144,51.59502714,52.30831966,53.0265799,53.76420793,54.53082795,55.33071993,56.15911006,57.00520641,57.85328172,58.69130533,59.51566295,60.32776306,61.12665501,61.91266648,62.68590139,63.44472646,64.18751717,64.91462641,,
Marshall Islands,MHL,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.9111111,273.5833333,276.8388889,278.9722222,280.3166667,280.7388889,280.2777778,279.7555556,280.1277778,281.9611111,285.6777778,290.9444444,296.9777778,302.6444444,306.9888889,309.8166667,311.3944444,312.0777778,312.5,313.1444444,314.0611111,315.0944444,316.3222222,317.6611111,319.1055556,320.75,322.5444444,324.5166667,,
Middle income,MIC,Population density (people per sq. km of land area),EN.POP.DNST,,26.83816466,27.33508281,27.98391476,28.63674733,29.30942869,30.02570345,30.73811579,31.47061443,32.23284098,33.01497733,33.81426871,34.60103697,35.3862531,36.16437829,36.92435817,37.67625186,38.42100841,39.17868773,39.9550634,40.742926,41.55520694,42.40940631,43.27674483,44.14222052,45.02246714,45.92659559,46.8540638,47.78696057,48.70880629,49.63773071,50.5284762,51.39512463,52.24692272,53.0957988,53.93001487,54.75990296,55.58709876,56.4215863,57.21373561,58.01318225,58.78425966,59.54605677,60.29946531,61.05050849,61.80055768,62.55046894,63.29632316,64.04859701,64.81044644,65.57525255,66.34986149,67.13112156,67.92306266,68.71544461,69.50607735,70.29849266,71.08867236,71.86430425,,
North Macedonia,MKD,Population density (people per sq. km of land area),EN.POP.DNST,,59.28643335,60.05155328,60.85135667,61.70436492,62.62025167,63.61757766,64.68513567,65.76480535,66.77719229,67.66810853,68.40428628,69.01124656,69.56315376,70.16901298,70.90090444,71.78733779,72.79075895,73.83751475,74.82182462,75.66641762,76.34801416,76.88725914,77.30613449,77.64117184,77.92111679,78.15721589,78.34345262,78.47082186,78.52418403,78.49893826,78.38387731,78.20129768,78.01918993,77.92776249,77.98867479,78.23212741,78.63145891,79.12139206,79.60652772,80.0164766,80.33197011,80.57129375,80.74817145,80.89060165,81.01742037,81.12980731,81.86389219,81.93868411,82.03961142,82.10709754,82.17632831,82.24734338,82.31827914,82.38600317,82.44758128,82.50376685,82.55337034,82.59151467,,
Mali,MLI,Population density (people per sq. km of land area),EN.POP.DNST,,4.361833813,4.410270532,4.45964399,4.510569665,4.56362042,4.61883723,4.67648399,4.737651513,4.80368795,4.875507093,4.953761299,5.038115375,5.127223629,5.219144559,5.312515264,5.406312132,5.501001483,5.598378121,5.701080979,5.810673748,5.929181521,6.055342201,6.183599276,6.306276072,6.418581532,6.517726747,6.607347216,6.696925889,6.799691032,6.925079701,7.077198633,7.253242528,7.447345086,7.650349536,7.855869168,8.062327179,8.272783747,8.490940755,8.722359633,8.971098763,9.237577754,9.520555815,9.820351748,10.13700325,10.47010384,10.82075578,11.1879822,11.56670437,11.9501299,12.33361444,12.71489768,13.09591047,13.48139552,13.87834681,14.29185455,14.72346848,15.17173063,15.63501586,,
Malta,MLT,Population density (people per sq. km of land area),EN.POP.DNST,,1016.40625,1012.1875,1007.96875,1003.90625,996.25,985,973.59375,962.1875,950.9375,945.78125,945.9375,945.15625,944.375,943.7375,950.69375,955.54375,959.28125,969.31875,979.19375,989.515625,996.81875,1018.43125,1032.8875,1033.103125,1051.4125,1069.128125,1076.515625,1085.390625,1096.00625,1106.78125,1137.015625,1148.80625,1160.3375,1171.240625,1179.434375,1187.203125,1196.221875,1204.021875,1211.18125,1219.021875,1228.2125,1237.403125,1245.56875,1253.9625,1261.98125,1266.5875,1271.0125,1279.309375,1288.990625,1295.3375,1300.8375,1312.5875,1331.146875,1357.99375,1390.790625,1422.9875,1462.496875,1514.46875,,
Myanmar,MMR,Population density (people per sq. km of land area),EN.POP.DNST,,33.9866328,34.73034091,35.49628332,36.29125685,37.11992992,37.98381124,38.88065,39.80666524,40.75626434,41.72517214,42.71161673,43.7159118,44.7381461,45.77908162,46.83890045,47.914957,49.00502188,50.10983872,51.23082902,52.36758729,53.51847171,54.67801818,55.83713315,56.9843116,58.10981118,59.21363956,60.29368516,61.336186,62.32430456,63.24815467,64.09737277,64.88001347,65.62720262,66.38220767,67.17507421,68.01757505,68.8974401,69.79101509,70.66296937,71.48713315,72.26048903,72.99043823,73.67399394,74.32353463,74.92029509,75.44500895,75.92954309,76.42565092,76.91775142,77.458926,78.05203661,78.71652453,79.39678294,80.0526842,80.66504257,81.22316715,81.73972714,82.23861548,,
Middle East & North Africa (excluding high income),MNA,Population density (people per sq. km of land area),EN.POP.DNST,,11.58576593,11.89360144,12.21037913,12.53778225,12.87691688,13.22907191,13.59372176,13.96800999,14.34793428,14.73107191,15.11696533,15.50802327,15.90839478,16.32352619,16.75806195,17.21228178,17.68651899,18.18525267,18.71385271,19.27551568,19.871266,20.49825311,21.15068638,21.8204541,22.50063848,23.18890032,23.88349873,24.57870913,25.26808944,26.17545205,26.85134788,27.51391877,28.16184402,28.79442361,29.41174407,30.01311867,30.59995396,31.17105047,31.73900235,32.30929807,32.8841961,33.46440674,34.05276969,34.64971419,35.25740658,35.87655554,36.5086359,37.15596925,37.83011379,38.51024663,39.20886801,39.92510473,40.65450933,41.38799879,42.12149554,42.85067583,43.57631292,44.31116946,,
Montenegro,MNE,Population density (people per sq. km of land area),EN.POP.DNST,,36.51598513,37.36490706,38.17167286,38.79204461,39.13211896,39.13895911,38.86959108,38.47442379,38.16654275,38.09717472,38.32334572,38.79442379,39.42156134,40.0670632,40.63100372,41.08267658,41.45546468,41.78921933,42.14780669,42.5730855,43.08141264,43.64319703,44.20118959,44.67539033,45.01100372,45.18297398,45.21516729,45.16081784,45.09821561,45.08342007,45.13791822,45.24282528,45.36579926,45.45643123,45.4804461,45.42773234,45.31747212,45.17933086,45.05583643,44.97769517,45.15903346,45.34037175,45.52171004,45.60245353,45.66996283,45.7267658,45.78996283,45.87130112,45.96981413,46.05412639,46.10252788,46.14133829,46.18639405,46.23122677,46.25717472,46.26788104,46.2730855,46.26223048,,
Mongolia,MNG,Population density (people per sq. km of land area),EN.POP.DNST,,0.632211179,0.650971961,0.670964108,0.691646283,0.712636783,0.733773398,0.755162981,0.776992199,0.799591905,0.82315778,0.847762558,0.873265275,0.899420685,0.92588957,0.952426041,0.978954788,1.005567213,1.032406859,1.059689359,1.087580782,1.115808208,1.144292464,1.173572955,1.20438863,1.237081928,1.272116944,1.308828755,1.345113803,1.378132161,1.405896779,1.427635238,1.444099359,1.456774119,1.467905327,1.479196169,1.491135199,1.503472026,1.516300626,1.52953539,1.543176961,1.557447411,1.572691753,1.589099874,1.606884189,1.626215917,1.647091841,1.669597569,1.694107727,1.721076753,1.750750534,1.783234635,1.818210433,1.85496022,1.892497232,1.930043899,1.967326013,2.004286284,2.040608667,,
Northern Mariana Islands,MNP,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4478261,101.0347826,99.47391304,98.6173913,99.7173913,103.3065217,108.8173913,115.2108696,120.9478261,124.8978261,126.7847826,127,125.9717391,124.4478261,122.9173913,121.4826087,120.0413043,118.75,117.8108696,117.3282609,117.4173913,118.0673913,119.0956522,120.2282609,121.2608696,122.1478261,122.9608696,123.6565217,,
Mozambique,MOZ,Population density (people per sq. km of land area),EN.POP.DNST,,9.336594267,9.546660648,9.765581525,9.991485033,10.22306646,10.46049111,10.70436939,10.95456014,11.21093746,11.47376714,11.74070424,12.01230957,12.29514611,12.59819044,12.92659401,13.28105115,13.65565376,14.04054528,14.42229202,14.78953432,15.14927643,15.50118772,15.81902134,16.06871487,16.23183067,16.28800071,16.25975864,16.22371881,16.28467916,16.51528777,16.94858974,17.55639894,18.27481116,19.00868283,19.68931814,20.29609349,20.85147511,21.38145553,21.92856889,22.52336911,23.17186093,23.86143468,24.58239019,25.31925024,26.06109642,26.80651848,27.56086879,28.32802971,29.11405427,29.92392228,30.75801394,31.61658231,32.50429182,33.42679493,34.38795748,35.38994125,36.43150512,37.50853531,,
Mauritania,MRT,Population density (people per sq. km of land area),EN.POP.DNST,,0.84950131,0.874828757,0.901071117,0.928300184,0.956544096,0.98583487,1.016148249,1.047424081,1.079601242,1.11262249,1.146477151,1.181183662,1.216801203,1.253376346,1.290965363,1.329540118,1.369108373,1.409752595,1.451620258,1.49475114,1.539238382,1.584992723,1.631767731,1.67918696,1.727010769,1.775177064,1.823773164,1.872933928,1.922866984,1.973751819,2.025722325,2.07882507,2.133047443,2.188334142,2.244717182,2.302222761,2.361077908,2.421864752,2.485286698,2.551876395,2.621907442,2.695351703,2.772046182,2.851699816,2.93411662,3.019216067,3.107128165,3.198057631,3.292334336,3.390118366,3.491460173,3.59615213,3.703787717,3.813811972,3.925779567,4.039520714,4.155015038,4.272163578,,
Mauritius,MUS,Population density (people per sq. km of land area),EN.POP.DNST,,335.3482759,344.9995074,354.1187192,362.7492611,370.9359606,378.7256158,386.1660099,393.3068966,400.1995074,406.8965517,413.4137931,419.7305419,426.0192118,432.5330049,439.408867,446.5551724,453.8812808,459.8517241,467.9251232,475.8812808,482.9862069,488.926601,493.4438424,498.6310345,502.7231527,506.5812808,510.3852217,513.9108374,517.862069,521.5640394,527.2246305,534.2073892,540.5783251,548.2,552.9344828,558.6187192,565.6571429,571.6359606,578.9492611,584.6665025,589.3039409,593.4093596,597.7192118,601.4793103,605.0512315,607.879803,610.6551724,612.8674877,614.4970443,615.9605911,616.9477833,618.6610837,620.0261084,621.1497537,621.9729064,622.4004926,622.962069,623.3019704,,
Malawi,MWI,Population density (people per sq. km of land area),EN.POP.DNST,,39.75130462,40.71959058,41.7257955,42.77016334,43.85299109,44.97697285,46.14395418,47.35281078,48.60201527,49.8916207,51.2207255,52.59385872,54.02379084,55.52686678,57.11492363,58.82107552,60.64863174,62.54629826,64.4409737,66.29656343,68.01425541,69.64345566,71.46716165,73.871521,77.09235257,81.31513577,86.35072126,91.6068095,96.26190072,99.75074247,101.8281184,102.7362431,102.9946012,103.3696436,104.4167904,106.3087505,108.8768137,111.9255197,115.1285745,118.2515698,121.2558337,124.2433602,127.2823611,130.4819474,133.9197285,137.6081778,141.5125796,145.607658,149.8531502,154.2173526,158.6986848,163.3008591,168.0024289,172.7783199,177.6124629,182.491398,187.4232075,192.4407616,,
Malaysia,MYS,Population density (people per sq. km of land area),EN.POP.DNST,,25.62113529,26.45667935,27.31331,28.16570385,28.9957632,29.79785116,30.57776594,31.34373155,32.10896058,32.88428245,33.67047025,34.46743875,35.28424289,36.13180338,37.01776594,37.95065896,38.92957541,39.94168011,40.96798356,41.99691067,43.01950388,44.04568863,45.10553645,46.24044438,47.47809161,48.83193121,50.28762745,51.81088114,53.35249125,54.87695632,56.36870187,57.83794247,59.30573124,60.8050525,62.35765333,63.97082027,65.63017197,67.30985847,68.97366611,70.59582103,72.16289454,73.68251712,75.17522143,76.6722021,78.19391569,79.7502998,81.32816923,82.89759854,84.41649673,85.85614062,87.20424593,88.47408005,89.69372089,90.90415158,92.13502359,93.39462487,94.67365089,95.96282149,,
